radonFile_index,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code
5332,MN,MN,27.0,55009,4.0,1.0,1.0,3.0,N, ,2,3.0,36,1715.0,1732.0,122887.0,123087.0,6.9,5.6,921.864905,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5333,MN,MN,27.0,55009,4.0,1.0,0.0,4.0,Y, ,2,3.0,1,715.0,715.0,22488.0,22688.0,7.6,4.3,921.864905,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5334,MN,MN,27.0,55041,4.0,1.0,1.0,3.0,Y, ,4,3.0,47,919.0,1000.0,20288.0,20288.0,9.8,3.7,990.411554,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5335,MN,MN,27.0,55066,4.0,1.0,0.0,4.0,Y, ,1,3.0,37,1100.0,1400.0,10188.0,11188.0,2.6,7.9,1024.442902,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5336,MN,MN,27.0,55066,4.0,1.0,0.0,4.0,Y, ,4,3.0,38,1400.0,1400.0,12788.0,12988.0,43.5,1.6,990.411554,2.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5337,MN,MN,27.0,55066,4.0,1.0,0.0,2.0,Y, ,3,3.0,48,1800.0,1800.0,20288.0,20288.0,4.9,9.3,1071.318034,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5338,MN,MN,27.0,55066,4.0,1.0,0.0,4.0,Y, ,5,3.0,1,1830.0,830.0,30388.0,30388.0,4.9,7.4,893.2374300000001,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5339,MN,MN,27.0,55946,4.0,1.0,0.0,4.0,Y, ,5,3.0,43,2130.0,2330.0,12388.0,12588.0,3.5,7.0,893.2374300000001,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5340,MN,MN,27.0,55963,4.0,1.0,0.0,2.0,Y, ,5,3.0,2,2100.0,700.0,22388.0,22688.0,4.8,5.7,893.2374300000001,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5341,MN,MN,27.0,55983,4.0,1.0,0.0,4.0,Y, ,2,3.0,28,1235.0,1235.0,121687.0,121887.0,5.6,5.2,921.864905,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5342,MN,MN,27.0,55983,4.0,1.0,0.0,4.0,Y, ,1,3.0,38,2210.0,2210.0,11788.0,11988.0,3.5,7.2,1024.442902,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5343,MN,MN,27.0,55983,4.0,1.0,0.0,4.0,Y, ,4,3.0,45,2130.0,2130.0,20288.0,20288.0,3.9,8.6,990.411554,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5344,MN,MN,27.0,55992,4.0,1.0,0.0,2.0,Y, ,5,3.0,21,2025.0,2025.0,120287.0,121087.0,6.7,5.1,893.2374300000001,0.0,0.0,49.0,GOODHUE,27049.0,1.21727,24
5345,MN,MN,27.0,55316,3.0,0.0,0.0,0.0, , ,2,5.0,28,2250.0,2350.0,121687.0,121887.0,7.9,4.4,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5346,MN,MN,27.0,55316,3.0,1.0,0.0,2.0,Y, ,3,5.0,37,2105.0,2305.0,11088.0,11288.0,3.3,6.2,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5347,MN,MN,27.0,55316,3.0,1.0,1.0,3.0,N, ,1,5.0,38,1921.0,2022.0,30388.0,31088.0,2.1,12.3,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5348,MN,MN,27.0,55331,3.0,1.0,0.0,5.0,Y, ,1,5.0,24,800.0,800.0,122987.0,123187.0,1.6,14.4,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5349,MN,MN,27.0,55331,3.0,2.0,0.0,4.0,Y, ,5,5.0,28,700.0,700.0,10188.0,10188.0,4.0,6.0,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5350,MN,MN,27.0,55331,3.0,1.0,0.0,5.0,Y, ,1,5.0,36,1630.0,1400.0,122687.0,122987.0,1.8,18.1,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5351,MN,MN,27.0,55331,3.0,1.0,0.0,4.0,Y, ,2,5.0,50,2010.0,2010.0,20288.0,20288.0,2.5,15.0,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5352,MN,MN,27.0,55343,3.0,1.0,0.0,4.0,Y, ,1,5.0,44,2100.0,2100.0,12088.0,12288.0,11.2,3.2,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5353,MN,MN,27.0,55344,3.0,1.0,0.0,2.0,Y, ,2,5.0,30,1800.0,1930.0,122087.0,122287.0,2.6,14.4,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5354,MN,MN,27.0,55344,3.0,2.0,0.0,2.0,Y, ,3,5.0,32,1800.0,2000.0,10188.0,11188.0,3.9,6.4,2119.396234,1.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5355,MN,MN,27.0,55344,3.0,1.0,0.0,1.0,Y, ,1,5.0,21,600.0,600.0,10188.0,10188.0,7.4,3.9,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5356,MN,MN,27.0,55344,3.0,2.0,0.0,2.0,Y, ,4,5.0,22,830.0,1000.0,12988.0,13188.0,1.3,15.4,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5357,MN,MN,27.0,55344,3.0,1.0,0.0,4.0,Y, ,4,5.0,38,830.0,830.0,11888.0,12088.0,0.9,17.3,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5358,MN,MN,27.0,55346,3.0,2.0,0.0,4.0,Y, ,3,5.0,3,1545.0,1545.0,31188.0,31388.0,0.4,0.0,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5359,MN,MN,27.0,55356,3.0,1.0,1.0,2.0,Y, ,2,5.0,27,1800.0,1900.0,122687.0,122887.0,2.5,8.0,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5360,MN,MN,27.0,55357,3.0,1.0,0.0,4.0,Y, ,5,5.0,34,645.0,645.0,122887.0,123087.0,6.0,6.7,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5361,MN,MN,27.0,55369,3.0,1.0,0.0,1.0,Y, ,1,5.0,27,1255.0,1420.0,121387.0,121587.0,2.0,9.6,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5362,MN,MN,27.0,55369,3.0,1.0,0.0,4.0,Y, ,2,5.0,37,0.0,0.0,11088.0,11288.0,5.4,5.1,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5363,MN,MN,27.0,55369,3.0,1.0,0.0,4.0,Y, ,4,5.0,44,1900.0,2000.0,12688.0,12888.0,3.0,8.0,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5364,MN,MN,27.0,55369,3.0,1.0,0.0,2.0, , ,2,5.0,47,1600.0,1900.0,32688.0,32888.0,2.9,8.8,2246.96884,1.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5365,MN,MN,27.0,55369,3.0,1.0,0.0,4.0,Y, ,3,5.0,50,1300.0,1300.0,20288.0,21088.0,5.5,7.9,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5366,MN,MN,27.0,55391,3.0,1.0,0.0,7.0,Y, ,3,3.0,50,2100.0,2100.0,20288.0,20288.0,4.1,6.2,1071.318034,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5367,MN,MN,27.0,55403,3.0,2.0,0.0,4.0,Y, ,2,5.0,3,1730.0,1830.0,22888.0,30388.0,3.9,6.7,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5368,MN,MN,27.0,55405,3.0,1.0,0.0,4.0,Y, ,4,5.0,34,758.0,758.0,122687.0,122887.0,14.9,3.0,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5369,MN,MN,27.0,55406,3.0,1.0,0.0,4.0,Y, ,2,5.0,21,1600.0,1600.0,122487.0,122687.0,7.2,4.0,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5370,MN,MN,27.0,55406,3.0,1.0,0.0,4.0,Y, ,2,5.0,35,2230.0,2230.0,12488.0,12688.0,2.3,20.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5371,MN,MN,27.0,55407,3.0,1.0,1.0,3.0,Y, ,3,5.0,22,1100.0,1100.0,122187.0,122387.0,2.8,36.4,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5372,MN,MN,27.0,55409,3.0,1.0,0.0,4.0,Y, ,1,5.0,49,2030.0,2035.0,20288.0,20288.0,4.4,7.8,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5373,MN,MN,27.0,55409,3.0,1.0,0.0,4.0,Y, ,1,5.0,50,1830.0,1830.0,20288.0,20288.0,1.5,12.1,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5374,MN,MN,27.0,55410,3.0,1.0,0.0,4.0,Y, ,5,5.0,34,2337.0,2337.0,10188.0,11088.0,8.6,3.6,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5375,MN,MN,27.0,55410,3.0,1.0,0.0,7.0,Y, ,5,5.0,22,2100.0,2100.0,123087.0,10188.0,5.6,7.3,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5376,MN,MN,27.0,55410,3.0,1.0,0.0,4.0,Y, ,1,5.0,40,1500.0,1500.0,11988.0,12188.0,8.6,4.4,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5377,MN,MN,27.0,55411,3.0,1.0,0.0,2.0,Y, ,4,5.0,24,1100.0,2200.0,122787.0,122987.0,3.8,14.2,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5378,MN,MN,27.0,55412,3.0,1.0,0.0,4.0,Y, ,1,5.0,39,2100.0,2100.0,12388.0,12588.0,1.8,11.7,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5379,MN,MN,27.0,55413,3.0,1.0,0.0,4.0,Y, ,2,5.0,37,2000.0,2000.0,11088.0,11288.0,1.9,9.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5380,MN,MN,27.0,55413,3.0,1.0,0.0,7.0,Y, ,4,5.0,50,1700.0,2200.0,20288.0,20288.0,5.5,5.0,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5381,MN,MN,27.0,55414,3.0,2.0,0.0,4.0,Y, ,2,5.0,26,1745.0,1745.0,10188.0,10188.0,2.5,10.5,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5382,MN,MN,27.0,55414,3.0,2.0,1.0,3.0,N, ,1,5.0,3,1615.0,1630.0,31988.0,32188.0,0.8,20.9,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5383,MN,MN,27.0,55416,3.0,1.0,0.0,7.0,Y, ,1,5.0,23,1400.0,1700.0,121187.0,121387.0,2.1,10.4,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5384,MN,MN,27.0,55416,3.0,1.0,0.0,0.0,Y, ,5,5.0,49,2030.0,2030.0,40488.0,40488.0,2.8,7.6,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5385,MN,MN,27.0,55417,3.0,1.0,0.0,4.0,Y, ,3,5.0,27,1815.0,2015.0,121287.0,121487.0,3.9,6.5,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5386,MN,MN,27.0,55417,3.0,1.0,0.0,4.0,Y, ,5,5.0,36,940.0,958.0,123087.0,10188.0,4.3,8.5,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5387,MN,MN,27.0,55417,3.0,1.0,0.0,2.0,Y, ,3,5.0,2,600.0,600.0,30388.0,30388.0,4.7,6.2,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5388,MN,MN,27.0,55418,3.0,0.0,0.0,0.0, , ,4,5.0,24,1030.0,1030.0,21988.0,22188.0,2.8,8.5,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5389,MN,MN,27.0,55418,3.0,1.0,0.0,1.0,Y, ,5,5.0,24,1230.0,1405.0,121687.0,121887.0,4.1,6.5,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5390,MN,MN,27.0,55418,3.0,3.0,0.0,4.0,Y, ,1,5.0,35,900.0,900.0,22188.0,22388.0,1.6,11.8,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5391,MN,MN,27.0,55418,3.0,1.0,0.0,7.0,Y, ,1,5.0,25,1500.0,1500.0,122687.0,122887.0,4.3,6.0,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5392,MN,MN,27.0,55418,3.0,1.0,1.0,7.0,Y, ,5,5.0,50,1400.0,1600.0,20288.0,20288.0,0.7,62.2,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5393,MN,MN,27.0,55419,3.0,1.0,0.0,2.0,Y, ,2,5.0,23,1700.0,1702.0,121487.0,121687.0,5.5,6.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5394,MN,MN,27.0,55419,3.0,1.0,1.0,1.0,Y, ,2,5.0,27,1800.0,1800.0,122687.0,122887.0,3.3,13.9,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5395,MN,MN,27.0,55419,3.0,1.0,0.0,4.0,Y, ,5,5.0,37,900.0,905.0,11288.0,11488.0,5.5,6.2,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5396,MN,MN,27.0,55419,3.0,1.0,0.0,4.0,Y, ,3,5.0,47,730.0,730.0,20288.0,20288.0,2.5,18.0,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5397,MN,MN,27.0,55420,3.0,1.0,0.0,1.0,Y, ,3,5.0,23,1800.0,1345.0,121387.0,121687.0,2.7,10.8,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5398,MN,MN,27.0,55420,3.0,1.0,0.0,7.0,Y, ,2,5.0,41,2000.0,2000.0,12488.0,12688.0,8.4,3.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5399,MN,MN,27.0,55422,3.0,1.0,0.0,2.0,Y, ,2,5.0,28,2208.0,2208.0,12188.0,12388.0,3.3,8.5,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5400,MN,MN,27.0,55422,3.0,2.0,0.0,4.0,Y, ,4,5.0,43,1930.0,830.0,12088.0,12288.0,3.2,9.6,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5401,MN,MN,27.0,55422,3.0,1.0,0.0,4.0,Y, ,1,5.0,49,730.0,730.0,20288.0,20288.0,8.6,3.7,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5402,MN,MN,27.0,55423,3.0,1.0,0.0,2.0,Y, ,2,5.0,33,630.0,800.0,123087.0,10188.0,1.7,66.3,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5403,MN,MN,27.0,55423,3.0,1.0,0.0,4.0,Y, ,4,5.0,40,1000.0,1000.0,12388.0,12588.0,5.7,4.5,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5404,MN,MN,27.0,55423,3.0,1.0,0.0,4.0,Y, ,4,5.0,45,800.0,800.0,12788.0,12988.0,13.0,3.8,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5405,MN,MN,27.0,55423,3.0,1.0,0.0,4.0,Y, ,3,5.0,48,700.0,730.0,33188.0,40488.0,2.7,10.9,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5406,MN,MN,27.0,55424,3.0,1.0,0.0,4.0,Y, ,5,5.0,45,1900.0,1900.0,12688.0,12888.0,4.7,5.8,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5407,MN,MN,27.0,55426,3.0,1.0,0.0,4.0,Y, ,1,5.0,41,1000.0,1000.0,13088.0,20288.0,5.6,6.2,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5408,MN,MN,27.0,55426,3.0,1.0,0.0,4.0,Y, ,3,5.0,42,1245.0,700.0,41388.0,41588.0,13.8,7.4,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5409,MN,MN,27.0,55426,3.0,1.0,1.0,1.0,N, ,2,5.0,43,1250.0,1250.0,12688.0,12888.0,7.6,4.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5410,MN,MN,27.0,55427,3.0,1.0,0.0,0.0,Y, ,2,5.0,32,1245.0,1245.0,11588.0,11788.0,5.7,5.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5411,MN,MN,27.0,55427,3.0,1.0,0.0,2.0,Y, ,3,5.0,37,2000.0,2100.0,11188.0,11388.0,4.6,7.5,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5412,MN,MN,27.0,55427,3.0,1.0,0.0,4.0,Y, ,1,5.0,48,1700.0,1700.0,20288.0,20288.0,7.6,3.7,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5413,MN,MN,27.0,55428,3.0,1.0,0.0,2.0,Y, ,1,5.0,34,1430.0,1300.0,31188.0,31488.0,2.6,7.0,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5414,MN,MN,27.0,55428,3.0,1.0,0.0,1.0,Y, ,5,5.0,36,1700.0,1700.0,12788.0,12988.0,4.5,7.8,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5415,MN,MN,27.0,55428,3.0,1.0,0.0,2.0,Y, ,4,5.0,39,2200.0,2200.0,12688.0,12888.0,5.9,5.6,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5416,MN,MN,27.0,55428,3.0,1.0,0.0,2.0,Y, ,3,5.0,48,1300.0,1300.0,20288.0,20288.0,2.2,11.8,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5417,MN,MN,27.0,55429,3.0,1.0,0.0,4.0,Y, ,1,5.0,28,2200.0,2205.0,121887.0,122087.0,2.4,11.0,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5418,MN,MN,27.0,55429,3.0,1.0,0.0,4.0,Y, ,4,5.0,35,1845.0,1850.0,122987.0,123187.0,4.0,7.9,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5419,MN,MN,27.0,55430,3.0,0.0,0.0,0.0, , ,3,5.0,21,1620.0,1807.0,120287.0,121087.0,4.6,9.0,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5420,MN,MN,27.0,55430,3.0,1.0,0.0,2.0,Y, ,3,5.0,38,1445.0,1505.0,11388.0,11588.0,4.6,6.9,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5421,MN,MN,27.0,55430,3.0,1.0,0.0,4.0,Y, ,2,5.0,43,1430.0,1430.0,11988.0,12188.0,10.9,4.1,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5422,MN,MN,27.0,55431,3.0,1.0,0.0,4.0,Y, ,3,5.0,29,2000.0,1430.0,123087.0,10188.0,7.6,3.9,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5423,MN,MN,27.0,55431,3.0,1.0,0.0,4.0,Y, ,3,5.0,40,1130.0,1130.0,11788.0,11988.0,3.0,8.4,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5424,MN,MN,27.0,55433,3.0,1.0,0.0,7.0,Y, ,2,5.0,22,1500.0,2200.0,121287.0,121487.0,1.5,13.2,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5425,MN,MN,27.0,55434,3.0,1.0,1.0,7.0,Y, ,4,5.0,48,700.0,700.0,20288.0,20288.0,1.6,13.6,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5426,MN,MN,27.0,55435,3.0,1.0,0.0,2.0,Y, ,4,5.0,23,1900.0,800.0,10188.0,10188.0,16.5,2.1,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5427,MN,MN,27.0,55435,3.0,1.0,0.0,2.0,Y, ,5,5.0,27,1900.0,1900.0,11088.0,11288.0,3.1,7.6,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5428,MN,MN,27.0,55436,3.0,1.0,0.0,2.0,Y, ,5,5.0,21,1900.0,1900.0,120287.0,121087.0,5.1,7.4,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5429,MN,MN,27.0,55436,3.0,1.0,0.0,1.0,Y, ,1,5.0,22,1100.0,1100.0,121287.0,121487.0,4.9,5.2,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5430,MN,MN,27.0,55436,3.0,0.0,0.0,0.0, , ,4,5.0,42,2100.0,2200.0,11788.0,11988.0,6.0,7.1,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5431,MN,MN,27.0,55436,3.0,5.0,1.0,2.0,N, ,4,5.0,47,1745.0,1745.0,20288.0,20288.0,0.9,22.2,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5432,MN,MN,27.0,55437,3.0,1.0,0.0,4.0,Y, ,4,5.0,35,1200.0,1300.0,122687.0,122887.0,1.8,12.0,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5433,MN,MN,27.0,55437,3.0,1.0,0.0,4.0,Y, ,5,5.0,26,900.0,900.0,11188.0,11388.0,3.9,9.2,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5434,MN,MN,27.0,55437,3.0,1.0,0.0,4.0,Y, ,1,5.0,44,630.0,630.0,20288.0,21088.0,5.6,4.8,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5435,MN,MN,27.0,55437,3.0,2.0,1.0,7.0,Y, ,5,5.0,44,1500.0,1500.0,20288.0,20288.0,0.4,0.0,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5436,MN,MN,27.0,55437,3.0,1.0,0.0,2.0,Y, ,1,5.0,4,1100.0,1100.0,30388.0,30388.0,2.6,10.9,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5437,MN,MN,27.0,55441,3.0,1.0,0.0,2.0,Y, ,3,5.0,29,1750.0,1750.0,11088.0,11288.0,3.6,7.3,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5438,MN,MN,27.0,55441,3.0,1.0,0.0,2.0,Y, ,5,5.0,40,1300.0,1300.0,12288.0,12488.0,6.2,5.0,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5439,MN,MN,27.0,55441,3.0,1.0,0.0,4.0,Y, ,2,5.0,3,1800.0,1700.0,30388.0,31188.0,23.6,2.7,2246.96884,2.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5440,MN,MN,27.0,55442,3.0,1.0,0.0,4.0,Y, ,1,5.0,26,1245.0,1345.0,121787.0,121987.0,3.9,8.7,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5441,MN,MN,27.0,55442,3.0,1.0,0.0,4.0,Y, ,5,5.0,49,735.0,740.0,20288.0,21088.0,2.9,7.6,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5442,MN,MN,27.0,55444,3.0,1.0,0.0,4.0,Y, ,4,5.0,31,1830.0,1845.0,121987.0,122187.0,3.0,14.2,2314.365189,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5443,MN,MN,27.0,55444,3.0,1.0,0.0,1.0,Y, ,3,5.0,34,1800.0,2035.0,122287.0,122487.0,4.7,10.3,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5444,MN,MN,27.0,55444,3.0,1.0,0.0,4.0,Y, ,1,5.0,36,1600.0,1600.0,122687.0,122887.0,3.0,8.2,2116.561544,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5445,MN,MN,27.0,55444,3.0,0.0,0.0,0.0, , ,5,5.0,46,1900.0,1900.0,12688.0,12888.0,4.2,6.3,2179.503255,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5446,MN,MN,27.0,55447,3.0,1.0,0.0,2.0,Y, ,3,5.0,36,1440.0,1824.0,11088.0,11288.0,3.8,30.5,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5447,MN,MN,27.0,55447,3.0,1.0,0.0,4.0,Y, ,3,5.0,47,1830.0,1830.0,20288.0,20288.0,3.0,9.1,2119.396234,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5448,MN,MN,27.0,55447,3.0,1.0,0.0,2.0,Y, ,2,5.0,1,1500.0,1500.0,22488.0,22688.0,4.3,8.2,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5449,MN,MN,27.0,55447,3.0,5.0,1.0,0.0,N, ,2,5.0,4,2115.0,2115.0,22888.0,30388.0,2.9,7.8,2246.96884,0.0,0.0,53.0,HENNEPIN,27053.0,0.907991,25
5450,MN,MN,27.0,55919,4.0,1.0,0.0,0.0,Y, ,3,3.0,25,925.0,925.0,121287.0,121487.0,3.4,7.8,1071.318034,0.0,0.0,55.0,HOUSTON,27055.0,1.65455,26
5451,MN,MN,27.0,55921,4.0,1.0,0.0,4.0,Y, ,4,3.0,28,1030.0,1025.0,123187.0,10188.0,8.5,3.9,990.411554,0.0,0.0,55.0,HOUSTON,27055.0,1.65455,26
5452,MN,MN,27.0,55921,4.0,1.0,0.0,2.0,Y, ,2,3.0,42,800.0,800.0,11788.0,11988.0,9.0,3.5,921.864905,0.0,0.0,55.0,HOUSTON,27055.0,1.65455,26
5453,MN,MN,27.0,55941,4.0,1.0,1.0,3.0,Y, ,5,3.0,46,800.0,845.0,20288.0,20288.0,4.8,5.1,893.2374300000001,0.0,0.0,55.0,HOUSTON,27055.0,1.65455,26
5454,MN,MN,27.0,55947,4.0,1.0,0.0,2.0,Y, ,3,3.0,41,1830.0,1600.0,11688.0,11988.0,3.6,8.6,1071.318034,0.0,0.0,55.0,HOUSTON,27055.0,1.65455,26
5455,MN,MN,27.0,55974,4.0,1.0,1.0,3.0,Y, ,2,3.0,43,1000.0,1000.0,12688.0,12888.0,2.2,11.0,921.864905,0.0,0.0,55.0,HOUSTON,27055.0,1.65455,26
5456,MN,MN,27.0,56461,2.0,1.0,1.0,1.0,Y, ,4,3.0,35,700.0,700.0,11388.0,11588.0,2.8,10.8,990.411554,0.0,0.0,57.0,HUBBARD,27057.0,0.66992,27
5457,MN,MN,27.0,56467,2.0,1.0,1.0,1.0,Y, ,1,3.0,33,900.0,900.0,122087.0,122287.0,0.8,21.1,1024.442902,0.0,0.0,57.0,HUBBARD,27057.0,0.66992,27
